TipoCliente,idCredito,idBanco,montoExigible
Tipo02,398412,14,373.75
Tipo02,398414,14,1669.0
Tipo02,398422,14,439.0
Tipo02,398426,14,297.3
Tipo02,398442,14,1143.27
Tipo02,398457,14,625.78
Tipo02,398470,14,2796.23
Tipo02,398488,14,1092.64
Tipo02,398530,14,1477.81
Tipo02,398550,14,1245.83
Tipo02,398594,14,1259.38
Tipo02,398621,14,1135.05
Tipo02,398641,14,331.58
Tipo02,398668,14,273.51
Tipo02,398814,14,99.1
Tipo02,398815,14,451.78
Tipo02,398836,14,525.74
Tipo02,398847,14,295.58
Tipo02,398860,14,266.9
Tipo02,398893,14,469.33
Tipo02,398905,14,299.98
Tipo02,398913,14,1626.11
Tipo02,398942,14,660.29
Tipo02,398965,14,500.7
Tipo02,398967,14,376.8
Tipo02,398994,14,886.77
Tipo02,399044,14,1060.0
Tipo02,399115,14,2381.48
Tipo02,399174,14,672.24
Tipo02,399252,14,799.73
Tipo02,399304,14,1390.83
Tipo02,399405,14,434.3
Tipo02,399442,14,834.5
Tipo02,399519,14,227.58
Tipo02,399535,14,678.01
Tipo02,399557,14,392.26
Tipo02,399567,14,221.46
Tipo02,399584,14,1330.2
Tipo02,399632,14,556.33
Tipo02,399739,14,225.23
Tipo02,399749,14,259.61
Tipo02,399752,14,320.63
Tipo02,399753,14,462.4
Tipo02,399774,14,789.98
Tipo02,399784,14,1864.14
Tipo02,399799,14,156.5
Tipo02,399809,14,1766.36
Tipo02,399831,14,1166.0
Tipo02,399846,14,337.87
Tipo02,399860,14,1390.83
Tipo02,399889,14,443.36
Tipo02,399970,14,2626.64
Tipo02,400082,14,825.35
Tipo02,400173,14,468.19
Tipo02,400228,14,625.78
Tipo02,400281,14,2055.63
Tipo02,400322,14,1251.65
Tipo02,400369,14,778.87
Tipo02,400387,14,1624.25
Tipo02,400427,14,607.91
Tipo02,400434,14,521.53
Tipo02,400527,14,431.29
Tipo02,400533,14,1669.0
Tipo02,400557,14,1686.66
Tipo02,400570,14,1398.25
Tipo02,400615,14,295.57
Tipo02,400642,14,166.9
Tipo02,400663,14,321.59
Tipo02,400709,14,567.78
Tipo02,400715,14,649.1
Tipo02,400822,14,2955.62
Tipo02,400865,14,313.93
Tipo02,400878,14,1470.45
Tipo02,400887,14,1358.15
Tipo02,400902,14,475.7
Tipo03,400939,14,199.52
Tipo02,400975,14,285.12
Tipo02,401034,14,710.92
Tipo02,401063,14,779.21
Tipo02,401064,14,219.11
Tipo02,401082,14,730.15
Tipo03,401149,14,591.13
Tipo02,401262,14,173.85
Tipo02,401266,14,3816.0
Tipo02,401277,14,924.82
Tipo02,401286,14,417.25
Tipo02,401292,14,5215.33
Tipo02,401307,14,1101.74
Tipo02,401378,14,2450.46
Tipo02,401390,14,487.34
Tipo02,401428,14,109.28
Tipo02,401450,14,688.2
Tipo02,401467,14,516.97
Tipo02,401469,14,782.52
Tipo02,401508,14,443.36
Tipo02,401565,14,443.36
Tipo02,401589,14,586.89
Tipo02,401642,14,825.73
Tipo02,401667,14,545.18
Tipo02,401718,14,867.2
Tipo02,401732,14,1025.35
Tipo02,401796,14,1800.23
Tipo02,401868,14,886.68
Tipo02,401879,14,2138.32
Tipo02,401881,14,646.53
Tipo02,401912,14,567.68
Tipo02,401915,14,393.56
Tipo02,401943,14,413.79
Tipo02,401953,14,556.33
Tipo02,401998,14,556.33
Tipo02,402012,14,919.99
Tipo02,402018,14,966.8
Tipo02,402020,14,417.25
Tipo02,402115,14,890.13
Tipo02,402128,14,398.84
Tipo02,402139,14,1702.22
Tipo02,402174,14,443.36
Tipo02,402251,14,109.98
Tipo02,402457,14,790.65
Tipo02,402471,14,893.83
Tipo02,402510,14,1261.73
Tipo02,402542,14,184.09
Tipo02,402638,14,1269.13
Tipo02,402644,14,119.06
Tipo02,402649,14,566.77
Tipo02,402720,14,2156.11
Tipo02,402730,14,1101.74
Tipo02,402770,14,78.21
Tipo02,402868,14,102.22
Tipo02,402911,14,201.67
Tipo02,402929,14,407.49
Tipo02,402944,14,351.44
Tipo02,403017,14,1774.62
Tipo02,403096,14,1669.0
Tipo02,403130,14,257.7
Tipo02,403131,14,351.0
Tipo02,403170,14,558.84
Tipo02,403211,14,264.2
Tipo02,403259,14,314.88
Tipo02,403278,14,591.14
Tipo03,403281,14,1270.9
Tipo02,403297,14,1217.9
Tipo02,403383,14,118.36
Tipo02,403431,14,1270.95
Tipo02,403453,14,683.78
Tipo02,403481,14,1121.01
Tipo02,403492,14,451.91
Tipo02,403527,14,739.23
Tipo02,403548,14,2242.5
Tipo02,403641,14,110.85
Tipo02,403654,14,2333.4
Tipo02,403660,14,278.17
Tipo02,403736,14,1694.98
Tipo02,403824,14,834.5
Tipo02,403911,14,295.61
Tipo02,403959,14,9822.99
Tipo03,404025,14,278.17
Tipo02,404141,14,598.31
Tipo02,404172,14,1731.33
Tipo02,404214,14,195.16
Tipo02,404254,14,2659.56
Tipo02,404262,14,375.47
Tipo02,404335,14,105.56
Tipo02,404483,14,185.66
Tipo02,404579,14,937.42
Tipo02,404604,14,2512.42
Tipo02,404728,14,768.46
Tipo02,404753,14,656.15
Tipo02,404815,14,2160.17
Tipo02,404840,14,222.53
Tipo02,404853,14,1477.84
Tipo02,404930,14,679.81
Tipo02,404971,14,1764.33
Tipo02,405015,14,611.1
Tipo02,405021,14,324.98
Tipo02,405022,14,3099.94
Tipo02,405026,14,683.16
Tipo02,405048,14,2325.59
Tipo02,405060,14,1095.11
Tipo02,405107,14,556.33
Tipo02,405213,14,272.44
Tipo02,405249,14,671.06
Tipo02,405256,14,169.96
Tipo02,405267,14,443.01
Tipo02,405272,14,259.63
Tipo02,405291,14,278.17
Tipo02,405312,14,938.63
Tipo02,405345,14,1922.74
Tipo02,405400,14,214.02
Tipo02,405412,14,573.74
Tipo02,405480,14,643.37
Tipo02,405508,14,562.76
Tipo02,405526,14,556.33
Tipo02,405538,14,295.58
Tipo02,405559,14,506.05
Tipo02,405586,14,792.78
Tipo02,405616,14,278.17
Tipo02,405654,14,938.36
Tipo02,405655,14,1390.81
Tipo02,405686,14,7698.63
Tipo02,405702,14,2170.15
Tipo02,405776,14,266.0
Tipo02,405830,14,1549.98
Tipo03,405916,14,1341.9
Tipo02,405925,14,1009.13
Tipo03,405970,14,814.06
Tipo02,406003,14,5992.57
Tipo02,406062,14,166.9
Tipo02,406102,14,424.99
Tipo02,406131,14,86.64
Tipo02,406149,14,729.03
Tipo02,406200,14,251.99
Tipo02,406256,14,693.29
Tipo02,406285,14,683.78
Tipo02,406305,14,1390.81
Tipo03,406316,14,203.38
Tipo02,406330,14,281.6
Tipo02,406368,14,1211.83
Tipo02,406530,14,666.68
Tipo02,406564,14,2082.53
Tipo02,406607,14,567.78
Tipo02,406627,14,414.57
Tipo02,406669,14,1115.45
Tipo02,406682,14,1303.83
Tipo02,406707,14,738.92
Tipo02,406716,14,344.93
Tipo02,406735,14,143.84
Tipo02,406746,14,1370.42
Tipo02,406796,14,1112.67
Tipo02,406823,14,149.23
Tipo02,406858,14,250.0
Tipo02,406867,14,1251.75
Tipo02,406915,14,1768.98
Tipo02,406917,14,834.47
Tipo02,406983,14,126.43
Tipo02,407002,14,472.88
Tipo02,407014,14,943.62
Tipo02,407069,14,674.93
Tipo02,407077,14,1770.45
Tipo02,407096,14,2730.99
Tipo02,407107,14,1207.24
Tipo02,407123,14,382.33
Tipo02,407185,14,1749.97
Tipo02,407244,14,348.83
Tipo03,407260,14,974.35
Tipo02,407294,14,349.98
Tipo02,407405,14,906.95
Tipo02,407420,14,899.65
Tipo02,407432,14,1494.87
Tipo02,407438,14,1228.67
Tipo02,407441,14,203.09
Tipo02,407550,14,278.17
Tipo02,407553,14,1765.0
Tipo02,407566,14,278.17
Tipo02,407631,14,2710.67
Tipo02,407667,14,200.98
Tipo02,407677,14,3128.89
Tipo02,407682,14,772.42
Tipo02,407688,14,443.36
Tipo02,407711,14,695.42
Tipo02,407781,14,1122.92
Tipo02,407799,14,916.37
Tipo02,407813,14,139.08
Tipo02,407827,14,598.18
Tipo02,407873,14,660.59
Tipo02,407886,14,118.22
Tipo02,407898,14,377.2
Tipo02,407941,14,486.77
Tipo02,407969,14,417.25
Tipo02,408016,14,81.67
Tipo02,408036,14,681.51
Tipo02,408043,14,695.42
Tipo02,408055,14,650.26
Tipo02,408074,14,258.45
Tipo02,408172,14,973.54
Tipo02,408255,14,1413.66
Tipo02,408266,14,598.06
Tipo02,408298,14,858.8
Tipo02,408299,14,808.03
Tipo02,408356,14,1887.44
Tipo02,408368,14,451.78
Tipo02,408388,14,695.42
Tipo02,408439,14,2433.84
Tipo02,408492,14,469.33
Tipo02,408549,14,1249.8
Tipo02,408563,14,532.03
Tipo02,408620,14,1691.11
Tipo02,408627,14,743.16
Tipo03,408630,14,869.31
Tipo02,408632,14,1490.85
Tipo02,408644,14,1186.4
Tipo02,408675,14,1390.81
Tipo02,408768,14,1043.07
Tipo02,408790,14,556.33
Tipo02,408840,14,797.33
Tipo02,408876,14,485.01
Tipo02,408878,14,354.69
Tipo02,408896,14,1390.81
Tipo02,409008,14,883.48
Tipo02,409013,14,3363.56
Tipo02,409022,14,1092.0
Tipo02,409037,14,139.08
Tipo02,409162,14,410.28
Tipo02,409241,14,619.67
Tipo02,409296,14,1379.06
Tipo02,409330,14,536.81
Tipo02,409344,14,637.67
Tipo02,409345,14,1101.74
Tipo02,409480,14,709.33
Tipo02,409624,14,234.71
Tipo02,410075,14,617.0
Tipo02,410110,14,411.16
Tipo02,410223,14,1565.05
Tipo02,410224,14,544.73
Tipo02,410248,14,688.27
Tipo02,410494,14,970.61
Tipo02,410651,14,495.46
Tipo02,410765,14,1404.72
Tipo02,410898,14,679.08
Tipo02,411001,14,1205.53
Tipo02,411044,14,444.46
Tipo02,411070,14,5563.33
Tipo02,411150,14,2683.93
Tipo02,411179,14,529.87
Tipo02,411221,14,746.99
Tipo02,411592,14,315.45
Tipo02,411645,14,1251.56
Tipo02,411820,14,312.89
Tipo02,411878,14,3105.22
Tipo02,412007,14,758.98
Tipo02,412028,14,5678.37
Tipo02,412103,14,503.08
Tipo02,412286,14,1419.44
Tipo02,412429,14,1488.78
Tipo02,412492,14,651.45
Tipo03,412639,14,486.77
Tipo02,412659,14,2380.96
Tipo02,412820,14,1699.2
Tipo03,412846,14,329.01
Tipo02,412990,14,309.85
Tipo02,413413,14,879.08
Tipo02,413440,14,353.33
Tipo02,413450,14,285.8
Tipo02,413634,14,1732.98
Tipo02,413828,14,1201.89
Tipo02,414077,14,1830.51
Tipo02,414109,14,683.79
Tipo02,414167,14,717.98
Tipo02,414261,14,2468.0
Tipo02,414412,14,983.54
Tipo02,414471,14,460.55
Tipo02,414481,14,1946.83
Tipo02,414614,14,249.17
Tipo02,414688,14,4415.87
Tipo02,414722,14,801.91
Tipo02,414774,14,1413.33
Tipo02,415294,14,1005.99
Tipo02,415359,14,1273.99
Tipo02,415509,14,512.84
Tipo02,415717,14,394.67
Tipo02,415736,14,2758.72
Tipo02,415743,14,1899.99
Tipo03,415794,14,749.98
Tipo02,416099,14,973.54
Tipo02,416248,14,786.36
Tipo02,416250,14,3355.96
Tipo02,416307,14,308.24
Tipo02,416522,14,535.45
Tipo02,416537,14,399.74
Tipo02,416557,14,740.59
Tipo02,416564,14,2134.86
Tipo02,416669,14,1173.79
Tipo02,417664,14,403.34
Tipo02,417678,14,136.77
Tipo02,417746,14,268.96
Tipo02,418149,14,1022.22
Tipo02,418180,14,8965.85
Tipo02,418330,14,1018.61
Tipo02,418358,14,996.67
Tipo02,418550,14,1296.47
Tipo02,418681,14,6199.96
Tipo02,419044,14,376.7
Tipo02,419291,14,399.99
Tipo02,419478,14,635.01
Tipo02,419554,14,923.1
Tipo02,419634,14,417.25
Tipo02,420105,14,601.25
Tipo02,420148,14,513.19
Tipo02,420367,14,1112.67
Tipo02,420414,14,3127.91
Tipo02,421187,14,1744.17
Tipo02,421584,14,821.65
Tipo02,421933,14,907.96
Tipo02,421970,14,197.99
Tipo02,422096,14,1130.01
Tipo02,422173,14,2038.79
Tipo02,422391,14,9736.96
Tipo02,422615,14,1079.88
Tipo02,422779,14,1679.35
Tipo02,422840,14,1221.8
Tipo02,422876,14,341.89
Tipo02,423239,14,569.01
Tipo02,423268,14,2998.76
Tipo02,423319,14,1251.56
Tipo02,423515,14,1034.49
Tipo02,423643,14,139.1
Tipo02,423654,14,200.98
Tipo02,423798,14,838.9
Tipo02,423890,14,329.29
Tipo02,423914,14,373.75
Tipo02,424014,14,1805.77
Tipo02,424142,14,679.08
Tipo02,424358,14,94.99
Tipo02,424621,14,1910.97
Tipo02,424669,14,614.18
Tipo02,424716,14,465.01
Tipo02,425176,14,572.67
Tipo02,425303,14,1685.73
Tipo02,425347,14,1700.9
Tipo02,425561,14,1075.76
Tipo02,425584,14,780.53
Tipo02,425705,14,695.42
Tipo02,426068,14,468.43
Tipo02,426078,14,748.49
Tipo02,426738,14,1090.44
Tipo02,426998,14,299.03
Tipo02,427007,14,129.21
Tipo02,427133,14,699.37
Tipo02,427395,14,2404.51
Tipo02,427414,14,1245.83
Tipo02,427514,14,1999.99
Tipo02,427610,14,826.31
Tipo02,427925,14,726.52
Tipo02,427994,14,498.33
Tipo02,428195,14,629.0
Tipo02,428253,14,275.44
Tipo02,428380,14,283.89
Tipo03,428439,14,556.33
Tipo02,428591,14,298.61
Tipo02,429203,14,278.68
Tipo02,429360,14,125.16
Tipo02,429380,14,2555.0
Tipo02,429458,14,1397.83
Tipo02,429582,14,556.33
Tipo02,429751,14,2114.01
Tipo02,429936,14,670.37
Tipo02,429948,14,615.4
Tipo02,430036,14,1535.98
Tipo02,430046,14,249.17
Tipo02,430156,14,1200.0
Tipo02,430461,14,486.79
Tipo02,430755,14,339.47
Tipo02,431000,14,486.77
Tipo02,431194,14,373.75
Tipo02,431269,14,973.54
Tipo02,431516,14,279.97
Tipo02,431559,14,7929.53
Tipo02,431636,14,646.91
Tipo02,431675,14,706.67
Tipo02,432971,14,1225.8
Tipo02,433022,14,949.2
Tipo02,433116,14,5402.5
Tipo02,434046,14,2640.79
Tipo02,434130,14,243.38
Tipo02,434505,14,805.6
Tipo02,434510,14,727.92
Tipo02,435376,14,773.23
Tipo02,435718,14,339.54
Tipo02,435831,14,722.93
Tipo02,435887,14,821.13
Tipo02,436038,14,674.76
Tipo02,436783,14,556.23
Tipo02,436869,14,1460.3
Tipo02,437873,14,2826.67
Tipo02,438005,14,1606.48
Tipo02,438146,14,1610.99
Tipo02,438486,14,1418.84
Tipo02,438614,14,706.98
Tipo02,438686,14,373.75
Tipo02,438973,14,457.97
Tipo02,439353,14,751.05
Tipo02,439438,14,998.52
Tipo02,439589,14,613.19
Tipo02,440108,14,1769.08
Tipo02,440122,14,2135.48
Tipo02,440211,14,151.46
Tipo02,440299,14,111.28
Tipo02,440590,14,938.67
Tipo02,440675,14,1395.96
Tipo02,441209,14,1523.55
Tipo02,441418,14,2229.1
Tipo02,441939,14,2692.97
Tipo02,442510,14,1250.61
Tipo02,442739,14,132.48
Tipo02,442890,14,1565.98
Tipo02,442941,14,2988.62
Tipo02,443493,14,498.33
Tipo02,443540,14,11494.68
Tipo03,444646,14,552.47
Tipo02,444725,14,677.0
Tipo02,445962,14,704.99
Tipo02,446005,14,2337.03
Tipo02,446087,14,137.15
Tipo02,446345,14,373.75
Tipo02,446509,14,249.17
Tipo02,446729,14,884.99
Tipo02,447079,14,4305.17
Tipo03,447147,14,1514.78
Tipo02,447178,14,223.36
Tipo02,447209,14,1089.47
Tipo02,447484,14,855.39
Tipo02,447597,14,1564.14
Tipo02,448059,14,508.78
Tipo02,448093,14,500.0
Tipo02,448236,14,3012.27
Tipo02,448497,14,932.01
Tipo02,449413,14,176.64
Tipo02,449556,14,1993.0
Tipo02,449775,14,754.8
Tipo02,449786,14,199.33
Tipo02,449945,14,498.33
Tipo02,450021,14,1428.69
Tipo02,451484,14,2025.76
Tipo02,452288,14,5499.35
Tipo02,452804,14,2048.26
Tipo02,453246,14,996.67
Tipo02,453266,14,682.1
Tipo02,453363,14,851.67
Tipo02,453717,14,523.25
Tipo02,453742,14,1985.55
Tipo02,453810,14,938.67
Tipo03,453941,14,7698.68
Tipo02,454069,14,1112.67
Tipo02,454227,14,924.47
Tipo02,454417,14,529.94
Tipo02,454514,14,1205.16
Tipo02,454764,14,5000.01
Tipo02,454926,14,199.33
Tipo02,454962,14,1251.56
Tipo02,454981,14,2385.0
Tipo02,455132,14,923.1
Tipo02,455152,14,312.89
Tipo02,455294,14,319.89
Tipo02,455402,14,352.0
Tipo02,455684,14,1419.42
Tipo02,455712,14,601.01
Tipo02,455796,14,1243.34
Tipo02,456605,14,2379.83
Tipo02,456663,14,2468.47
Tipo03,456682,14,4531.35
Tipo02,456881,14,87.32
Tipo02,456912,14,181.42
Tipo02,457365,14,354.42
Tipo02,457867,14,1047.86
Tipo02,457969,14,953.0
Tipo02,458269,14,792.35
Tipo02,458284,14,557.98
Tipo02,458322,14,1001.4
Tipo02,458439,14,834.11
Tipo02,458441,14,542.09
Tipo02,458444,14,602.58
Tipo02,458720,14,1495.0
Tipo02,458794,14,683.07
Tipo02,458895,14,1596.6
Tipo02,459106,14,456.99
Tipo02,459387,14,749.99
Tipo02,459388,14,299.0
Tipo02,459422,14,2393.11
Tipo02,459597,14,1010.63
Tipo02,459715,14,70.79
Tipo02,459726,14,445.39
Tipo02,459858,14,284.01
Tipo02,459950,14,110.4
Tipo02,459951,14,3052.22
Tipo02,459956,14,1293.48
Tipo02,459989,14,3239.17
Tipo02,460089,14,643.25
Tipo02,460205,14,938.67
Tipo02,460241,14,2840.08
Tipo02,460413,14,2365.18
Tipo02,460456,14,281.56
Tipo02,460520,14,938.67
Tipo02,460537,14,1762.78
Tipo02,460540,14,373.75
Tipo02,460739,14,611.69
Tipo02,460870,14,450.01
Tipo02,461146,14,625.78
Tipo02,461193,14,1720.89
Tipo02,461242,14,2363.91
Tipo02,461545,14,213.99
Tipo02,461665,14,993.92
Tipo02,461729,14,1565.05
Tipo02,462014,14,312.89
Tipo02,462324,14,219.02
Tipo02,463043,14,1495.0
Tipo02,463187,14,448.69
Tipo02,463299,14,2491.67
Tipo02,463326,14,1470.58
Tipo02,463364,14,1408.0
Tipo02,463423,14,1639.54
Tipo02,463642,14,912.68
Tipo02,463819,14,353.33
Tipo02,463847,14,174.42
Tipo02,463869,14,653.99
Tipo02,463886,14,1690.61
Tipo02,463910,14,1499.98
Tipo02,464112,14,1564.6
Tipo02,464236,14,200.0
Tipo02,464259,14,948.75
Tipo02,464350,14,5215.33
Tipo02,464512,14,626.01
Tipo02,464551,14,996.67
Tipo02,464597,14,996.67
Tipo02,464664,14,2246.04
Tipo02,464815,14,149.5
Tipo02,465465,14,1380.38
Tipo02,465533,14,1495.0
Tipo02,465636,14,429.97
Tipo02,465693,14,1236.67
Tipo02,465788,14,498.33
Tipo02,466068,14,1481.53
Tipo02,466233,14,683.78
Tipo02,466494,14,5924.55
Tipo02,466711,14,1059.56
Tipo02,466724,14,1519.92
Tipo02,466895,14,562.55
Tipo02,467085,14,425.86
Tipo02,467119,14,848.98
Tipo02,467364,14,469.98
Tipo02,467492,14,1102.03
Tipo02,467510,14,941.98
Tipo02,467566,14,4394.18
Tipo02,467791,14,625.78
Tipo02,468379,14,2651.17
Tipo02,468451,14,625.78
Tipo02,468575,14,460.71
Tipo02,468592,14,938.67
Tipo02,468807,14,387.47
Tipo02,468934,14,199.99
Tipo02,468969,14,149.0
Tipo02,469729,14,1251.56
Tipo02,469864,14,636.73
Tipo02,469883,14,2227.85
Tipo02,470034,14,543.71
Tipo02,470189,14,938.67
Tipo02,470192,14,469.33
Tipo02,470362,14,299.84
Tipo02,470444,14,464.94
Tipo02,470466,14,3956.44
Tipo02,470493,14,2999.99
Tipo02,470527,14,1947.07
Tipo02,470593,14,542.49
Tipo02,470620,14,498.33
Tipo02,470686,14,6285.02
Tipo02,470688,14,556.33
Tipo02,470751,14,625.78
Tipo02,470811,14,283.89
Tipo03,470828,14,2560.99
Tipo02,470837,14,2491.67
Tipo02,470973,14,589.57
Tipo02,471099,14,1245.83
Tipo02,471130,14,341.89
Tipo02,471224,14,1543.52
Tipo02,471277,14,2113.85
Tipo02,471283,14,2271.11
Tipo02,471579,14,938.67
Tipo03,471746,14,577.01
Tipo02,471794,14,11030.64
Tipo02,471909,14,180.81
Tipo02,472000,14,1112.22
Tipo02,472013,14,3485.4
Tipo03,472049,14,614.18
Tipo02,472112,14,1644.6
Tipo02,472238,14,847.17
Tipo03,472413,14,161.98
Tipo02,472482,14,594.49
Tipo02,472658,14,975.91
Tipo02,472739,14,129.96
Tipo02,473100,14,2659.56
Tipo02,473371,14,233.1
Tipo02,473443,14,622.82
Tipo02,473623,14,399.32
Tipo02,473755,14,225.89
Tipo02,473767,14,399.97
Tipo02,473793,14,141.94
Tipo02,474058,14,1251.56
Tipo02,474363,14,308.32
Tipo02,474634,14,649.83
Tipo02,474814,14,597.06
Tipo02,474937,14,999.99
Tipo02,474939,14,469.33
Tipo02,475300,14,373.75
Tipo02,475794,14,1400.85
Tipo02,475811,14,772.72
Tipo02,475815,14,1127.97
Tipo02,476032,14,1043.07
Tipo02,476068,14,1728.03
Tipo02,476308,14,187.73
Tipo02,476391,14,549.96
Tipo02,476400,14,1190.28
Tipo02,476485,14,847.88
Tipo02,476486,14,472.62
Tipo02,476578,14,2786.41
Tipo02,476655,14,249.17
Tipo02,476855,14,2161.5
Tipo02,476876,14,1282.84
Tipo02,476970,14,1677.02
Tipo02,477315,14,1024.76
Tipo02,477335,14,167.99
Tipo02,477388,14,499.99
Tipo02,477399,14,445.07
Tipo02,477478,14,1993.33
Tipo02,477880,14,1370.42
Tipo02,477882,14,186.97
Tipo02,478118,14,2005.98
Tipo02,478182,14,108.96
Tipo02,478200,14,125.0
Tipo02,478234,14,2294.0
Tipo02,478371,14,1706.03
Tipo02,478670,14,901.98
Tipo02,478866,14,1112.67
Tipo02,478890,14,348.83
Tipo02,478906,14,1039.03
Tipo02,478935,14,738.42
Tipo02,479143,14,465.94
Tipo02,479322,14,563.21
Tipo02,479406,14,2181.81
Tipo02,479682,14,3737.5
Tipo02,479720,14,249.17
Tipo02,479966,14,1471.99
Tipo02,479974,14,1787.65
Tipo02,480262,14,594.94
Tipo02,480750,14,402.22
Tipo02,480782,14,500.0
Tipo02,480939,14,135.27
Tipo02,481023,14,1045.57
Tipo02,481118,14,407.96
Tipo02,481187,14,1868.75
Tipo02,481271,14,222.53
Tipo02,481290,14,500.7
Tipo03,481311,14,654.27
Tipo02,481376,14,312.89
Tipo02,481499,14,1982.27
Tipo02,481529,14,1224.1
Tipo02,481929,14,1644.5
Tipo02,482022,14,747.5
Tipo02,482118,14,290.77
Tipo02,482213,14,1729.55
Tipo02,482228,14,622.92
Tipo02,482571,14,1993.33
Tipo02,482731,14,996.67
Tipo02,482794,14,1226.66
Tipo02,482997,14,1687.34
Tipo02,483116,14,1096.83
Tipo02,483160,14,320.71
Tipo02,483261,14,299.0
Tipo02,483795,14,872.0
Tipo02,483884,14,1056.47
Tipo02,484373,14,142.71
Tipo02,484688,14,924.0
Tipo02,485193,14,2491.67
Tipo02,485388,14,504.36
Tipo02,485897,14,604.24
Tipo02,486336,14,667.01
Tipo02,486577,14,1245.81
Tipo02,486680,14,516.34
Tipo02,486851,14,973.54
Tipo02,486933,14,1040.26
Tipo02,486944,14,2036.64
Tipo02,487175,14,234.27
Tipo02,487264,14,283.89
Tipo02,487384,14,128.85
Tipo02,487535,14,229.49
Tipo02,487584,14,562.99
Tipo02,487618,14,2693.26
Tipo02,487848,14,132.57
Tipo02,488059,14,1947.07
Tipo02,488535,14,2161.5
Tipo02,488655,14,428.05
Tipo02,488746,14,1212.97
Tipo02,488982,14,498.33
Tipo02,489120,14,1026.28
Tipo02,489179,14,820.58
Tipo02,489348,14,999.33
Tipo02,489361,14,593.72
Tipo02,490097,14,1564.41
Tipo02,490103,14,1565.05
Tipo02,490212,14,154.19
Tipo02,490245,14,747.5
Tipo02,490439,14,399.96
Tipo02,490468,14,1095.11
Tipo02,490501,14,429.98
Tipo02,490665,14,341.89
Tipo02,490994,14,1947.07
Tipo02,491383,14,1792.06
Tipo02,491514,14,864.77
Tipo02,491792,14,1245.83
Tipo02,491871,14,3199.97
Tipo02,491892,14,735.04
Tipo02,492038,14,450.01
Tipo02,492093,14,850.0
Tipo02,492209,14,498.33
Tipo02,492384,14,320.96
Tipo02,492548,14,498.33
Tipo03,492657,14,1135.36
Tipo02,492758,14,2354.24
Tipo02,492846,14,1157.01
Tipo02,492898,14,222.53
Tipo02,492904,14,821.54
Tipo02,492961,14,1021.58
Tipo02,493011,14,573.5
Tipo02,493070,14,295.94
Tipo03,493079,14,822.67
Tipo02,493381,14,247.81
Tipo02,493818,14,2409.84
Tipo02,494345,14,1614.2
Tipo02,494401,14,573.5
Tipo02,494558,14,749.52
Tipo02,494595,14,1349.33
Tipo02,494601,14,1198.99
Tipo02,494660,14,1669.0
Tipo02,494773,14,977.37
Tipo02,494859,14,417.25
Tipo02,494899,14,1179.06
Tipo02,495033,14,469.33
Tipo02,495248,14,465.53
Tipo02,495405,14,316.27
Tipo02,495510,14,354.56
Tipo02,495894,14,973.15
Tipo03,496115,14,258.02
Tipo03,496493,14,1760.49
Tipo02,496540,14,695.42
Tipo02,496743,14,341.89
Tipo02,497007,14,782.22
Tipo03,497366,14,1112.66
Tipo02,497463,14,1305.02
Tipo02,497465,14,1091.33
Tipo02,497502,14,3547.26
Tipo02,497659,14,142.06
Tipo02,497719,14,611.97
Tipo02,498373,14,275.58
Tipo02,498412,14,1531.47
Tipo02,498444,14,149.5
Tipo02,498504,14,402.15
Tipo03,498521,14,1353.48
Tipo02,498548,14,376.86
Tipo02,498572,14,871.65
Tipo02,498701,14,472.65
Tipo02,498856,14,257.19
Tipo02,498862,14,2597.2
Tipo02,498899,14,974.34
Tipo02,498947,14,1385.42
Tipo02,498963,14,2017.75
Tipo02,499076,14,233.23
Tipo02,499235,14,476.5
Tipo02,499266,14,435.99
Tipo02,499450,14,139.87
Tipo02,499566,14,1263.97
Tipo03,499597,14,1363.02
Tipo02,500021,14,373.75
Tipo02,500108,14,493.98
Tipo02,500120,14,205.94
Tipo02,500228,14,1044.02
Tipo02,500553,14,567.78
Tipo02,500600,14,1621.46
Tipo02,501008,14,1370.42
Tipo02,501063,14,1044.02
Tipo02,501119,14,783.02
Tipo02,501488,14,900.71
Tipo02,501505,14,1089.98
Tipo02,501537,14,4258.33
Tipo02,502106,14,5220.08
Tipo02,502143,14,2068.08
Tipo02,502512,14,899.87
Tipo02,502703,14,2161.54
Tipo02,502800,14,2983.73
Tipo02,502843,14,1147.0
Tipo02,502846,14,2114.06
Tipo02,503053,14,478.98
Tipo02,503131,14,341.89
Tipo02,503217,14,1696.98
Tipo02,503303,14,259.56
Tipo02,503690,14,996.67
Tipo02,503968,14,97.76
Tipo02,504198,14,1251.17
Tipo02,504203,14,1488.1
Tipo02,504374,14,592.84
Tipo02,504573,14,614.33
Tipo02,504801,14,852.82
Tipo02,504874,14,335.98
Tipo02,504880,14,1279.97
Tipo02,504928,14,1493.98
Tipo02,504938,14,2665.68
Tipo03,504976,14,622.42
Tipo02,505007,14,512.84
Tipo02,505235,14,156.44
Tipo02,505652,14,3463.42
Tipo02,505701,14,424.21
Tipo02,505729,14,687.7
Tipo02,505754,14,187.0
Tipo02,505759,14,166.53
Tipo02,505935,14,599.76
Tipo02,505961,14,1911.29
Tipo02,505974,14,312.89
Tipo02,505992,14,618.02
Tipo02,505994,14,180.97
Tipo02,506049,14,1225.6
Tipo02,506112,14,2162.8
